,baseMean,log2FC,log2FC_shrunken,lfcSE_shrunken,stat,pvalue,padj
SMPX,63.89359225,0.371350235,1.26E-06,0.00144269,0.6718485,0.501680149,0.999928958
SMS,3097.69454,-0.086397095,-9.17E-06,0.001442613,-0.692796298,0.488437396,0.999928958
SMTN,688.5629261,0.10875342,1.93E-06,0.00144267,0.446092973,0.655530089,0.999928958
SMTNL1,94.77413513,-0.249686118,-1.71E-06,0.001442686,-0.641850292,0.520970392,0.999928958
SMTNL2,474.8733104,-0.191825653,-6.38E-06,0.001442654,-1.085719367,0.27760317,0.999928958
SMU1,3419.960808,-0.07617194,-5.21E-06,0.001442601,-0.618355968,0.536340716,0.999928958
SMUG1,1143.395104,-0.027207114,-9.87E-07,0.001442642,-0.161732592,0.871516438,0.999928958
SMURF1,659.1207849,0.056136559,2.35E-06,0.001442636,0.355772261,0.722011124,0.999928958
SMURF2,821.6330992,0.217684757,6.26E-06,0.001442661,1.143396874,0.25287385,0.999928958
SMYD1,207.5738521,0.366873937,1.76E-06,0.001442689,0.788704214,0.430284904,0.999928958
SMYD2,749.7890896,-0.410587767,-1.34E-05,0.00144268,-2.305599779,0.021133006,0.785980522
SMYD3,220.4310313,-0.135955542,-1.88E-06,0.001442676,-0.496872944,0.619278652,0.999928958
SMYD4,334.2900273,-0.092177311,-3.23E-06,0.001442646,-0.536049214,0.591924538,0.999928958
SMYD5,552.7462934,0.11852734,3.56E-06,0.001442654,0.635952621,0.524807303,0.999928958
SNAI1,572.6363118,-0.640249803,-4.52E-06,0.001442689,-1.681977667,0.092573171,0.999928958
SNAI2,870.8889262,-0.012335219,-1.64E-07,0.001442675,-0.044742907,0.964312233,0.999928958
SNAP23,1623.380355,0.023088511,9.02E-07,0.00144264,0.140477737,0.888282542,0.999928958
SNAP25,34.63315948,0.429441371,6.48E-07,0.001442693,0.517204027,0.605013741,0.999928958
SNAP29,923.1378273,-0.081398975,-5.08E-06,0.001442609,-0.631495163,0.527716811,0.999928958
SNAP47,497.0259089,0.025458791,6.49E-07,0.001442659,0.124965179,0.900551117,0.999928958
SNAP91,87.38203489,0.120034963,6.32E-07,0.001442688,0.268793466,0.788088622,0.999928958
SNAPC1,640.7740874,0.016806118,8.36E-07,0.001442624,0.115407238,0.908122342,0.999928958
SNAPC3,465.7238944,-0.303588114,-1.20E-05,0.001442663,-1.878530048,0.06030869,0.999928958
SNAPC4,476.5535904,0.10664801,2.31E-06,0.001442665,0.48401972,0.628371874,0.999928958
SNAPC5,1071.863212,-0.139286966,-7.33E-06,0.001442628,-0.991666652,0.321360164,0.999928958
SNAPIN,761.3055343,-0.202967267,-2.98E-06,0.001442675,-0.764520019,0.444557411,0.999928958
SNCA,38.57268323,0.375622146,9.57E-07,0.001442692,0.586898949,0.557271576,0.999928958
SNCAIP,810.3242997,0.07361919,5.88E-07,0.001442684,0.202082192,0.83985247,0.999928958
SNCB,83.65008654,-0.436797944,-5.73E-06,0.001442682,-1.551350043,0.12081782,0.999928958
SNCG,23.35155958,-0.455277862,-1.44E-06,0.001442691,-0.798477201,0.424593618,0.999928958
SNED1,924.4621255,-0.041367897,-5.44E-07,0.001442676,-0.148514915,0.881936416,0.999928958
SNF8,979.641907,-0.13860604,-2.51E-06,0.00144267,-0.579695331,0.562120092,0.999928958
SNIP1,1099.388169,-0.067861571,-2.03E-06,0.001442652,-0.365114506,0.715025933,0.999928958
SNN,374.1887337,-0.198332427,-3.44E-06,0.001442672,-0.811130275,0.417290861,0.999928958
SNORC,8.260507507,-1.011237387,-1.49E-06,0.001442694,-1.112086237,0.266101074,0.999928958
SNORD12C,26.95465383,-0.106244827,-3.94E-07,0.00144269,-0.202008424,0.839910139,0.999928958
SNRK,866.4110821,0.014014094,5.00E-07,0.001442645,0.08129333,0.935208679,0.999928958
SNRNP200,7165.924986,-0.076042183,-1.62E-06,0.001442664,-0.345844139,0.729459852,0.999928958
SNRNP25,600.5617497,-0.184798875,-2.29E-06,0.001442678,-0.639908962,0.522231787,0.999928958
SNRNP27,1565.691792,-0.293901431,-4.56E-06,0.001442676,-1.138174854,0.255047476,0.999928958
SNRNP35,175.5371006,0.042106741,6.15E-07,0.001442674,0.156770824,0.875425468,0.999928958
SNRNP40,3099.954797,-0.132471805,-4.50E-06,0.001442649,-0.757946341,0.448483106,0.999928958
SNRNP48,213.3613474,0.251503625,3.94E-06,0.001442675,0.97561785,0.329253876,0.999928958
SNRPA1,2099.361704,-0.092206607,-1.24E-06,0.001442676,-0.33341718,0.738819397,0.999928958
SNRPB2,4426.037071,0.051399385,1.52E-06,0.001442653,0.272892659,0.784935729,0.999928958
SNRPC,2912.563547,-0.337202105,-7.01E-06,0.001442674,-1.512175349,0.13048926,0.999928958
SNRPD1,2175.767607,-0.330096533,-4.38E-06,0.001442679,-1.183092637,0.236772436,0.999928958
SNRPD2,1883.229867,0.28446621,3.30E-06,0.00144268,0.949235109,0.342501049,0.999928958
SNRPD3,5492.948388,-0.060899896,-1.58E-06,0.001442658,-0.305797319,0.75975897,0.999928958
SNRPE,3701.810367,-0.098757252,-1.38E-06,0.001442675,-0.363820161,0.715992307,0.999928958
SNRPF,3238.088615,-0.173815683,-2.10E-06,0.001442678,-0.594140633,0.552418056,0.999928958
SNRPGP15,2804.052508,-0.305221371,-2.87E-06,0.001442683,-0.920105837,0.357517454,0.999928958
SNRPN,7104.92447,-0.243198035,-7.63E-06,0.001442672,-1.151912249,0.249357134,0.999928958
SNTA1,493.0801301,0.076053226,7.14E-07,0.001442682,0.227001867,0.82042229,0.999928958
SNTB1,523.7837288,0.210021401,3.90E-06,0.001442671,0.885739356,0.375757995,0.999928958
SNTB2,206.425849,-0.089042509,-8.69E-07,0.001442681,-0.274181916,0.783944825,0.999928958
SNTG1,151.9034097,-0.323907698,-2.60E-06,0.001442685,-0.901690869,0.367221105,0.999928958
SNTG2,11.1303444,0.318029542,4.26E-07,0.001442693,0.357983775,0.720355456,0.999928958
SNU13,2374.379446,0.103767937,4.60E-06,0.001442635,0.676810138,0.498526425,0.999928958
SNUPN,675.7943051,-0.004162635,-1.06E-07,0.001442655,-0.021620837,0.982750412,0.999928958
SNW1,3067.649755,0.004605641,2.51E-07,0.001442621,0.032437094,0.974123481,0.999928958
SNX1,2708.28437,-0.164830443,-6.22E-06,0.001442647,-0.993759868,0.320339789,0.999928958
SNX10,108.8267986,-0.491819696,-6.46E-06,0.001442684,-1.754945043,0.079268709,0.999928958
SNX11,569.1426765,-0.248770071,-7.87E-06,0.00144266,-1.374287232,0.169352529,0.999928958
SNX12,1919.681213,-0.123280005,-6.83E-06,0.001442623,-0.900999773,0.36758844,0.999928958
SNX13,985.910731,0.0153236,4.10E-07,0.001442658,0.076526042,0.939000596,0.999928958
SNX14,1128.469938,-0.107085799,-4.65E-06,0.001442636,-0.692479052,0.488636537,0.999928958
SNX16,247.8704824,0.018146738,3.03E-07,0.001442672,0.071765316,0.942788676,0.999928958
SNX17,1537.591147,-0.249056609,-1.12E-05,0.001442652,-1.639486745,0.101111929,0.999928958
SNX18,475.4138767,0.00226956,4.62E-08,0.001442672,0.008954152,0.992855716,0.999928958
SNX19,220.6150163,0.115144636,7.58E-07,0.001442686,0.287855408,0.773457422,0.999928958
SNX2,1203.064785,0.047765535,1.11E-06,0.001442662,0.224256906,0.822557406,0.999928958
SNX20,90.48413096,-0.044351626,-5.06E-07,0.001442678,-0.147681813,0.882593885,0.999928958
SNX21,246.7959038,-0.265143076,-2.71E-06,0.001442682,-0.833804251,0.4043913,0.999928958
SNX24,808.8965929,-0.13384086,-1.23E-06,0.001442682,-0.400485573,0.688798907,0.999928958
SNX25,357.2408171,0.103809494,1.68E-06,0.001442672,0.408053995,0.683234035,0.999928958
SNX27,918.9505308,-0.003686136,-1.90E-07,0.001442625,-0.025124459,0.979955691,0.999928958
SNX29,607.6937675,-0.040472325,-8.66E-07,0.001442664,-0.184623655,0.853524231,0.999928958
SNX3,893.177262,0.064240403,1.61E-06,0.00144266,0.313799583,0.753673261,0.999928958
SNX30,629.1346162,0.077323067,9.65E-07,0.001442678,0.265260877,0.790808501,0.999928958
SNX32,4554.793418,-0.134630657,-6.85E-06,0.00144263,-0.942694218,0.345837332,0.999928958
SNX33,616.7774178,0.048642804,1.98E-06,0.001442637,0.303341889,0.761629326,0.999928958
SNX4,2689.554783,0.052241285,2.71E-06,0.001442622,0.368249773,0.712687001,0.999928958
SNX5,537.690682,0.023218234,3.90E-07,0.001442672,0.091999017,0.92669882,0.999928958
SNX7,1352.917927,-0.09604174,-3.51E-06,0.001442644,-0.570131515,0.568588501,0.999928958
SNX8,418.8406657,0.123881589,3.46E-06,0.001442657,0.641070825,0.521476668,0.999928958
SNX9,1358.544341,0.145794001,1.07E-05,0.001442609,1.224314212,0.220833718,0.999928958
SOAT1,1176.365885,0.217561599,2.74E-05,0.001442787,1.08709469,0.276994964,0.999928958
SOBP,440.1607247,-0.074283428,-1.45E-06,0.001442667,-0.322460721,0.74710369,0.999928958
SOCS1,51.11851125,-0.005212444,-1.33E-07,0.001442684,-0.014033856,0.98880297,0.999928958
SOCS1L,384.3129212,-0.141854123,-3.36E-06,0.001442663,-0.678327343,0.497564166,0.999928958
SOCS2,302.2660127,-0.78062854,-5.66E-06,0.00144269,-2.110976075,0.034774368,0.925678776
SOCS3,26.33011836,0.470243582,2.03E-06,0.00144269,0.960072815,0.337018569,0.999928958
SOCS4,267.1344886,0.010213468,2.79E-07,0.001442657,0.051404324,0.959003339,0.999928958
SOCS5,440.3788168,-0.170312057,-4.81E-06,0.001442658,-0.889043202,0.373979862,0.999928958
SOCS6,838.7079866,-0.035717509,-1.45E-06,0.001442636,-0.223744124,0.82295641,0.999928958
SOD1,4307.038483,-0.307377987,-4.73E-06,0.001442677,-1.185608926,0.235776775,0.999928958
SOD2,1513.600027,-0.040938563,-9.57E-07,0.001442661,-0.195296201,0.845161071,0.999928958
SOD3,9.259466493,-0.384072498,-5.09E-07,0.001442693,-0.431819355,0.665872711,0.999928958
SOGA1,1809.826381,0.093140775,1.70E-06,0.001442669,0.388700578,0.697497655,0.999928958
SOGA3,139.6673956,0.843594648,7.35E-06,0.001442692,2.458086523,0.013967952,0.659931996
SOHO1,19.33044202,0.903871459,7.01E-07,0.001442694,0.761638275,0.446275924,0.999928958
SON,10821.07283,0.070337288,1.85E-06,0.001442658,0.351904784,0.724909672,0.999928958
SORBS1,1486.705273,0.125753152,4.80E-06,0.001442644,0.760809346,0.446770951,0.999928958
SORBS2,201.2460275,0.14356001,9.97E-07,0.001442685,0.369510973,0.711746896,0.999928958
SORCS1,174.7568178,0.260195654,5.79E-06,0.001442669,1.201955028,0.229380953,0.999928958
SORCS2,133.7865107,-0.07023666,-5.89E-07,0.001442683,-0.200473445,0.841110324,0.999928958
SORCS3,167.9578459,-0.717861598,-3.74E-06,0.00144269,-1.622147495,0.104771771,0.999928958
SORD,805.7437633,0.115731469,3.77E-06,0.001442651,0.646519009,0.51794329,0.999928958
SORL1,264.8194878,0.284553041,9.63E-06,0.001442662,1.621207576,0.104973128,0.999928958
SORT1,511.9739492,0.109281617,2.81E-06,0.001442659,0.542409821,0.587536216,0.999928958
SOS1,1118.097907,-0.059583428,-1.03E-06,0.00144267,-0.243830269,0.807362277,0.999928958
SOS2,1211.584694,0.046622509,1.41E-06,0.001442652,0.250704205,0.802042809,0.999928958
SOST,9.230857775,-0.648442218,-7.29E-07,0.001442694,-0.67822117,0.497631472,0.999928958
SOSTDC1,57.42305804,-0.490241297,-1.72E-06,0.001442691,-0.906326808,0.3647629,0.999928958
SOUL,10.02321796,0.100145449,1.68E-07,0.001442693,0.125707168,0.899963728,0.999928958
SOWAHB,7.905500467,0.334330336,4.93E-07,0.001442693,0.395451033,0.692510053,0.999928958
SOWAHC,807.9119677,-0.133919939,-2.87E-06,0.001442666,-0.60870918,0.542717221,0.999928958
SOX10,1634.399953,0.932335927,0.704857547,0.346120091,3.288429501,0.00100748,0.181805757
SOX11,1485.676432,0.273526912,3.93E-06,0.001442677,1.016133215,0.309565954,0.999928958
SOX12,32.18113509,-0.222807936,-4.24E-06,0.001442693,-0.421866733,0.673122293,0.999928958
SOX13,320.9045744,0.497122887,5.16E-06,0.001442685,1.574373067,0.115401227,0.999928958
SOX17,51.88561554,0.775234693,4.51E-06,0.00144269,1.843083717,0.065316788,0.999928958
SOX18,376.3222399,0.336311354,3.99E-06,0.001442681,1.135519137,0.256157868,0.999928958
SOX2,151.1475973,0.660468935,8.18E-06,0.001442689,2.290070974,0.022017203,0.801123572
SOX21,34.44618588,-0.548535447,-1.80E-06,0.001442691,-0.978324731,0.327913742,0.999928958
SOX3,13.60691536,-0.05727157,-5.61E-08,0.001442694,-0.056530004,0.954919594,0.999928958
SOX4,1135.240491,0.090200298,1.58E-06,0.00144267,0.36829574,0.712652729,0.999928958
SOX5,1087.682162,0.30892848,2.05E-06,0.001442656,1.597970407,0.110049563,0.999928958
SOX6,307.2590339,0.483569423,6.68E-06,0.001442683,1.765722174,0.077442471,0.999928958
SOX7,335.4719505,0.386043704,4.02E-06,0.001442683,1.221611933,0.221854414,0.999928958
SOX8,75.49043607,0.750293239,3.35E-06,0.001442691,1.565264909,0.117520807,0.999928958
SOX9,743.8582415,0.109063124,1.05E-06,0.001442682,0.329757276,0.741583372,0.999928958
SP1,1452.903299,0.343725378,4.45E-06,0.00144268,1.213792673,0.224826905,0.999928958
SP2,236.6251796,0.334783126,3.30E-06,0.001442683,1.029871357,0.303070398,0.999928958
SP3,2859.284638,-0.084688859,-4.90E-06,0.001442616,-0.632233628,0.527234226,0.999928958
SP4,980.3104959,0.14984952,5.39E-06,0.001442646,0.899395314,0.368442134,0.999928958
SP5,534.8357608,-0.145427145,-2.05E-06,0.001442675,-0.53645618,0.591643313,0.999928958
SP7,38.20446341,-0.234615181,-1.26E-06,0.001442687,-0.539768297,0.589356833,0.999928958
SP8,18.77813676,-0.971070378,-1.69E-06,0.001442693,-1.274381542,0.20252823,0.999928958
SPA17,364.2998537,-0.196792344,-2.09E-06,0.00144268,-0.63129873,0.527845217,0.999928958
SPAG1,54.83839881,0.134875199,7.38E-07,0.001442687,0.307281067,0.758629446,0.999928958
SPAG16,88.67648291,-0.246674075,-2.13E-06,0.001442683,-0.712486006,0.476163874,0.999928958
SPAG17,50.40168258,0.451569601,3.35E-06,0.001442686,1.207188883,0.227359411,0.999928958
SPAG5,3719.730576,-0.096906458,-5.52E-06,0.001442618,-0.717491908,0.473070628,0.999928958
SPAG6,339.1331326,-0.226438183,-5.50E-06,0.001442665,-1.095505473,0.273295249,0.999928958
SPAG9,2127.850995,0.192999992,3.87E-06,0.001442669,0.846138023,0.397475751,0.999928958
SPARC,6084.652248,0.033499289,1.26E-06,0.001442642,0.200002382,0.841478718,0.999928958
SPARCL1,100.8652906,-0.125040601,-1.05E-06,0.001442684,-0.343548356,0.731185969,0.999928958
SPAST,1890.599444,-0.181506828,-1.46E-05,0.001442616,-1.596912284,0.110285261,0.999928958
SPATA1,111.0390152,0.017269625,2.39E-07,0.001442676,0.061471157,0.950983984,0.999928958
SPATA13,1742.932768,-0.251639305,-3.77E-06,0.001442676,-0.957681206,0.338223536,0.999928958
SPATA17,127.9801924,-0.260378755,-2.40E-06,0.001442683,-0.777972983,0.43658494,0.999928958
SPATA18,114.2129984,-0.25792818,-2.96E-06,0.00144268,-0.85781153,0.390996542,0.999928958
SPATA2,561.3581277,-0.240950583,-7.71E-06,0.001442659,-1.338476926,0.180741017,0.999928958
SPATA20,577.4637174,-0.0249015,-7.30E-07,0.001442652,-0.133219531,0.894019765,0.999928958
SPATA2L,414.7631576,-0.476728985,-5.63E-06,0.001442684,-1.615293631,0.106247122,0.999928958
SPATA46,13.59045581,1.379503722,9.07E-07,0.001442694,1.120581265,0.262466143,0.999928958
SPATA5,926.0130351,-0.052364266,-2.43E-06,0.001442629,-0.350388793,0.726046936,0.999928958
SPATA5L1,524.6812563,-0.166019729,-1.79E-06,0.00144268,-0.535328282,0.592422873,0.999928958
SPATA6,630.4967158,0.114400258,3.80E-06,0.00144265,0.645458588,0.518630047,0.999928958
SPATA7,69.68807373,-0.101239865,-1.22E-06,0.001442678,-0.346287123,0.729126945,0.999928958
SPATS2,789.7019815,-0.015189455,-3.65E-07,0.001442659,-0.074012926,0.9410001,0.999928958
SPATS2L,1148.999341,0.657021064,9.50E-06,0.001442691,2.467058794,0.013622799,0.656397639
SPC25,2704.46756,-0.168759741,-3.10E-06,0.00144267,-0.710590742,0.477337881,0.999928958
SPCS1,1860.465115,-0.064773754,3.61E-07,0.001442678,-0.215279216,0.829549633,0.999928958
SPCS2,1559.86792,-0.107256844,-2.04E-06,0.001442668,-0.45996063,0.64554448,0.999928958
SPCS3,1430.161573,-0.244659423,-5.67E-06,0.001442667,-1.157675054,0.246996668,0.999928958
SPDL1,1231.284812,0.04985999,1.88E-06,0.001442642,0.298898603,0.765017413,0.999928958
SPDYA,24.30543999,-0.601018875,-2.81E-06,0.00144269,-1.278992642,0.200899647,0.999928958
SPECC1,809.4993572,-0.028940401,-6.30E-07,0.001442663,-0.133867135,0.893507639,0.999928958
SPECC1L,5676.408674,0.11579362,2.95E-06,0.00144266,0.571864646,0.567413677,0.999928958
SPEF2,28.53473714,-0.183615164,-8.28E-07,0.001442689,-0.384047223,0.700943448,0.999928958
SPEG,369.6486478,-0.282040215,-5.29E-06,0.001442673,-1.199937508,0.230163612,0.999928958
SPEN,2546.872133,0.235899287,2.59E-06,0.00144268,0.765350572,0.444062818,0.999928958
SPG11,1228.460282,-0.02275559,-6.29E-07,0.001442655,-0.118258425,0.905862899,0.999928958
SPG20,286.681737,0.111908026,1.75E-06,0.001442673,0.431875947,0.665831577,0.999928958
SPG21,744.5042958,-0.005242439,-1.58E-07,0.001442648,-0.029222322,0.976687278,0.999928958
SPG7,3028.533018,-0.11382709,-1.18E-05,0.00144257,-1.134663947,0.256516149,0.999928958
SPHK1,225.9247599,-0.339464169,-1.04E-05,0.00144267,-1.840736235,0.065660221,0.999928958
SPHKAP,26.56078462,0.094926011,2.56E-07,0.001442691,0.151459182,0.879613508,0.999928958
SPI1,101.75706,0.041922909,3.99E-07,0.001442682,0.125340102,0.900254306,0.999928958
SPICE1,547.0775396,-0.029119669,-9.10E-07,0.00144265,-0.160423625,0.872547381,0.999928958
SPIN1,3479.35981,-0.017990231,-1.43E-07,0.001442682,-0.052019192,0.958513401,0.999928958
SPIN1L,321.9839266,-0.591645598,-3.38E-08,0.001442695,-0.158795375,NA,NA
SPINK2,20.8170939,-0.166228426,-4.86E-07,0.001442691,-0.281045348,0.778675618,0.999928958
SPINK5,22.87782787,0.791521032,2.43E-06,0.001442692,1.365694478,0.172034878,0.999928958
SPINT1,727.9867035,-0.114220021,-1.40E-06,0.001442678,-0.394049038,0.693544835,0.999928958
SPIRE1,359.532455,0.164733546,4.51E-06,0.001442659,0.843633109,0.398874457,0.999928958
SPIRE2,46.71460751,0.254118002,7.71E-07,0.001442691,0.433457354,0.664682541,0.999928958
SPNS2,109.9978534,0.513532734,2.49E-06,0.001442689,1.108986111,0.267436174,0.999928958
SPNS3,8.991321013,-0.049309855,-1.29E-07,0.001442693,-0.054446827,0.956579172,0.999928958
SPOCK1,1067.952924,-0.4695442,-9.09E-06,0.001442682,-2.033906695,0.041961004,0.979213366
SPOCK2,534.0107666,0.111219817,1.77E-06,0.001442673,0.433443087,0.664692904,0.999928958
SPOCK3,2187.895495,0.099341352,2.34E-06,0.001442662,0.471126465,0.637550427,0.999928958
SPON1,3894.622377,0.015966514,1.72E-07,0.001442681,0.049271452,0.96070297,0.999928958
SPON2,6.46771051,3.681708954,1.97E-06,0.001442695,2.557508066,0.010542511,0.590803873
SPOP,1333.131742,0.097927988,4.76E-06,0.001442629,0.668647137,0.503720596,0.999928958
SPOPL,1333.979942,-0.131500681,-3.90E-06,0.001442655,-0.703627761,0.481664618,0.999928958
SPOUT1,765.1537795,0.013302194,3.91E-07,0.001442654,0.069619773,0.944496299,0.999928958
SPP1,44.50532261,-0.12862178,-7.45E-07,0.001442687,-0.305414866,0.760050201,0.999928958
SPPL2A,3754.315822,-0.132435919,-1.07E-05,0.001442598,-1.168381043,0.242653098,0.999928958
SPPL2C,2870.973488,0.012775887,5.07E-07,0.001442639,0.077908983,0.937900453,0.999928958
SPPL3,1036.586764,-0.121573026,-5.15E-06,0.001442638,-0.776671456,0.437352632,0.999928958
SPR,420.1563191,-0.008340535,-1.85E-07,0.001442661,-0.039639901,0.968380216,0.999928958
SPRED1,998.2579332,-0.191556118,-9.94E-06,0.001442637,-1.353486714,0.175900192,0.999928958
SPRED2,1061.872327,-0.023411135,1.39E-05,0.001442702,-0.09331639,0.925652211,0.999928958
SPRTN,696.1317137,-0.036943831,-9.44E-07,0.001442658,-0.184055421,0.853969978,0.999928958
SPRY1,498.6981769,-0.245671572,-5.07E-06,0.00144267,-1.096060614,0.273052249,0.999928958
SPRY2,406.6463971,0.05368285,-2.23E-05,0.001442714,0.354623809,0.722871437,0.999928958
SPRY3,71.05450282,0.996758321,1.88E-06,0.001442693,1.359064058,0.174126291,0.999928958
SPRY4,64.15056176,-0.056288807,-4.45E-07,0.001442685,-0.146593686,0.883452737,0.999928958
SPRYD3,755.0492207,-0.019980861,-4.23E-07,0.001442664,-0.091382681,0.927188523,0.999928958
SPRYD7,834.9138568,-0.149345678,-3.22E-06,0.001442666,-0.681184217,0.495754933,0.999928958
SPSB1,286.2558869,0.130985482,2.30E-06,0.001442671,0.536722914,0.591459026,0.999928958
SPSB3,411.6298511,-0.065636585,-1.75E-06,0.001442657,-0.332735869,0.739333671,0.999928958
SPSB4,1333.030848,-0.148207492,-3.66E-06,0.001442662,-0.723339667,0.469471228,0.999928958
SPTAN1,8475.911767,0.091806389,3.70E-06,0.00144264,0.570295132,0.568477542,0.999928958
SPTB,192.635337,-0.439287155,-6.08E-06,0.001442682,-1.604391001,0.108627893,0.999928958
SPTBN1,10262.79028,0.236659563,7.87E-06,0.001442658,1.337732503,0.180983652,0.999928958
SPTBN2,353.2616526,-0.108018518,-1.07E-06,0.001442681,-0.334740515,0.737820836,0.999928958
SPTBN5,9.271973448,0.297956323,5.52E-07,0.001442692,0.396276838,0.691900812,0.999928958
SPTLC1,1382.79423,-0.079610765,-5.37E-07,0.001442685,-0.204978387,0.837589011,0.999928958
SPTLC2,611.3143054,0.056937718,1.27E-06,0.001442663,0.26240824,0.793006721,0.999928958
SPTLC3,15.21447881,0.128496805,4.31E-07,0.00144269,0.229844729,0.818212426,0.999928958
SPTSSA,841.9606568,-0.180322085,-3.50E-06,0.001442669,-0.780915337,0.434852291,0.999928958
SPTSSBL,36.96371131,0.080575192,2.34E-07,0.001442691,0.134908862,0.892683932,0.999928958
SPTY2D1,1107.358758,-0.231074572,-8.47E-06,0.001442655,-1.37374882,0.169519675,0.999928958
SQLE,953.6681441,-0.133150369,-5.11E-06,0.001442644,-0.810251947,0.417795387,0.999928958
SQRDL,381.4209667,-0.399801879,-5.38E-06,0.001442681,-1.443343808,0.148923645,0.999928958
SQSTM1,229.0543627,0.030530375,5.44E-07,0.00144267,0.125435031,0.900179156,0.999928958
SRA1,416.8089279,-0.061421206,-8.53E-07,0.001442675,-0.225790759,0.821364165,0.999928958
SRBD1,1237.606051,-0.141205125,-4.74E-06,0.00144265,-0.803195198,0.421861921,0.999928958
SRC,571.9721978,0.210345643,8.33E-06,0.00144265,1.297408714,0.194490596,0.999928958
SRCIN1,49.88553577,0.154374105,1.23E-06,0.001442684,0.425924915,0.67016256,0.999928958
SRD5A1,75.85729473,-0.380398018,-2.68E-06,0.001442686,-0.991197523,0.32158914,0.999928958
SRD5A2,18.82172343,0.216116734,6.51E-07,0.001442691,0.365882215,0.714452968,0.999928958
SRD5A3,318.5589567,0.204384139,2.54E-06,0.001442678,0.705490495,0.480505045,0.999928958
SREBF1,935.5118131,-0.277631271,-9.01E-06,0.001442662,-1.553092181,0.120401114,0.999928958
SREBF2,2370.351649,-0.062058373,-2.28E-06,0.001442643,-0.369990479,0.711389584,0.999928958
SREK1,4926.181401,-0.048013807,-1.62E-06,0.001442647,-0.274201057,0.783930116,0.999928958
SREK1IP1,390.8012502,-0.323420143,-1.78E-06,0.001442688,-0.746491198,0.455370747,0.999928958
SRF,1990.47437,0.118253003,2.75E-06,0.001442663,0.557901013,0.57691198,0.999928958
SRFBP1,1557.641373,-0.170243942,-9.43E-07,0.001442687,-0.395458383,0.69250463,0.999928958
SRGAP1,2168.888814,0.126327877,4.23E-06,0.00144265,0.715522184,0.474286438,0.999928958
SRGAP2,2274.754019,0.269129482,4.34E-06,0.001442675,1.058760516,0.28970886,0.999928958
SRGAP3,1107.695676,-0.034115006,-1.43E-06,0.001442635,-0.217127106,0.82810929,0.999928958
SRI,1494.1663,0.055498644,1.55E-06,0.001442656,0.286283479,0.774661011,0.999928958
SRL,278.8415755,-0.105302857,-3.99E-07,0.001442689,-0.202859787,0.839244626,0.999928958
SRM,1523.715952,-0.060872168,-2.47E-06,0.001442637,-0.38127455,0.702999536,0.999928958
SRP14,3534.733739,-0.137379619,-4.36E-06,0.001442652,-0.759885112,0.447323262,0.999928958
SRP19,2400.002738,-0.161291754,-4.83E-07,0.001442691,-0.277676991,0.781260325,0.999928958
SRP54,1725.49793,-0.203037312,-1.01E-05,0.001442641,-1.408327348,0.159034161,0.999928958
SRP68,2669.420137,0.07441931,3.99E-06,0.001442621,0.532986642,0.594042827,0.999928958
SRP72,2618.637964,-0.043252402,-3.19E-06,0.00144259,-0.364737546,0.715307329,0.999928958
SRP9,1711.930841,-0.351747166,-1.11E-05,0.001442671,-1.944997516,0.051775277,0.999928958
SRPK1,4113.890111,-0.168553754,-1.07E-05,0.001442623,-1.319340012,0.187055467,0.999928958
SRPK2,1926.782643,-0.332337826,-1.25E-05,0.001442668,-2.005716899,0.044886461,0.999920409
SRPRA,3060.041788,-0.226040902,-1.18E-05,0.001442644,-1.601627563,0.109237992,0.999928958
SRPRB,2663.122092,-0.082577936,-4.67E-06,0.001442617,-0.610115188,0.541785506,0.999928958
SRPX,561.2775041,-0.375681363,-1.39E-05,0.001442676,-2.248425757,0.024549054,0.836700133
SRPX2,127.3167041,0.274501345,2.22E-06,0.001442684,0.764091577,0.444812671,0.999928958
SRR,128.8189924,-0.327397724,-5.54E-06,0.001442676,-1.323979735,0.185509775,0.999928958
SRRD,330.5757269,0.060205474,1.03E-06,0.001442671,0.243230655,0.807826721,0.999928958
SRRL,14.48538858,0.102258551,2.10E-07,0.001442692,0.142347769,0.886805317,0.999928958
SRRM1,4813.775598,0.019838612,5.39E-07,0.001442657,0.09987025,0.920447336,0.999928958
SRRM3,40.15476489,0.304779815,9.27E-07,0.001442691,0.520958469,0.602395703,0.999928958
SRRM4,9.024849632,0.008230256,1.45E-08,0.001442693,0.008965288,0.992846831,0.999928958
SRSF1,10053.34286,0.077283539,2.96E-06,0.001442642,0.467993615,0.639789155,0.999928958
SRSF10,7381.857326,-0.140143002,-1.77E-05,0.001442567,-1.543764555,0.122645381,0.999928958
SRSF11,5635.464532,-0.114957731,-6.27E-06,0.001442623,-0.833145503,0.404762673,0.999928958
SRSF2,12011.73768,-0.260809178,-1.07E-05,0.001442656,-1.640708539,0.100857931,0.999928958
SRSF3,10646.81978,-0.091231779,-4.17E-06,0.001442632,-0.605537805,0.544821713,0.999928958
SRSF4,937.3299201,0.089868755,3.19E-06,0.001442646,0.52423993,0.600111671,0.999928958
SRSF5,3242.356232,-0.057759614,-2.85E-06,0.001442625,-0.398975252,0.689911439,0.999928958
SRSF5A,6911.114354,-0.129411083,-6.40E-06,0.001442631,-0.893670466,0.371498232,0.999928958
