ensembl_id,symbol,entrez_id,log2FC_used,padj,baseMean,log2FC,log2FC_shrunken,lfcSE_shrunken,stat,pvalue
ENSGALG00010013351,EDAR,428015,0.309678215328802,0.545395485598673,169.86245087435,0.599111950311912,0.309678215328802,0.530857377229059,0.849133806855598,0.395806840717898
ENSGALG00010009193,EDARADD,497625,0.32788029467409,0.472050429203344,61.4311486712687,0.457852414474856,0.32788029467409,0.403342877171965,0.987031082330527,0.323627401268402
ENSGALG00010021131,EDC3,415294,-0.332960313476943,0.0194784483037484,1644.5190932818,-0.342774105785773,-0.332960313476943,0.122867006485203,-2.75797091543562,0.00581613724982287
ENSGALG00010021908,EDC4,415656,0.0913915047638193,0.731141393783846,2593.40970078586,0.0974860347420209,0.0913915047638193,0.182963295706939,0.514282819077354,0.607054271961355
ENSGALG00010021736,EDEM1,416110,0.150117885946196,0.457110145170392,4446.66674998024,0.155656254567034,0.150117885946196,0.149522597100647,1.01726175300439,0.309028926094035
ENSGALG00010024363,EDEM2,770034,-0.0557015570802025,0.851011650094514,382.175563966921,-0.0610016135460004,-0.0557015570802025,0.197147218688217,-0.296613647463084,0.766761490374971
ENSGALG00010011677,EDEM3,424450,0.226190673843035,0.330237595544527,3838.77327375418,0.240933193305307,0.226190673843035,0.180976985741208,1.29154709868978,0.196514034359364
ENSGALG00010028462,EDF1,417286,-0.157418717105028,0.434857433077925,2170.53507096883,-0.1650032568618,-0.157418717105028,0.151503694561386,-1.06441332638872,0.28714149940487
ENSGALG00010006096,EDIL3,427326,-2.3051239819963,3.8584261943738996e-13,2387.28654891598,-2.37616431637234,-2.3051239819963,0.311593871541836,-7.70862981637602,1.27175715100106e-14
ENSGALG00010009717,EDN1,420854,-2.61226496126545,8.49560109638278e-5,87.0626360620035,-2.91452881570367,-2.61226496126545,0.69834666704638,-4.37537883799063,1.21221761110901e-5
ENSGALG00010015070,EDN2,419559,-3.74229981411486,1.11454468472889e-5,59.9515839472364,-4.10928734373236,-3.74229981411486,0.888230646955842,-4.84838942513388,1.2446787785737e-6
ENSGALG00010016253,EDN3,768509,-0.822241245426415,0.0610923735189415,65.6432719059998,-1.02946384192657,-0.822241245426415,0.443743715861947,-2.27526181887094,0.0228902284105032
ENSGALG00010006602,EDNRA,373908,-1.53387732130994,3.84731086818164e-9,1535.14964935592,-1.59249086696378,-1.53387732130994,0.252823847871839,-6.34734397461339,2.19063964024577e-10
ENSGALG00010000729,EDNRB,408082,-0.471080874608058,0.352556006722335,137.538173627072,-0.988753655828928,-0.471080874608058,0.621929052485357,-1.23906495180593,0.215321445217302
ENSGALG00010012311,EDNRB2,373909,1.30143579933179,0.0344538508612627,95.7715399681457,1.80191455713818,1.30143579933179,0.765973477412972,2.52546038737362,0.0115546807074121
ENSGALG00010002445,EDRF1,430674,0.00921864619200193,0.968700326964084,1287.50398236167,0.010138487476585,0.00921864619200193,0.148683176186331,0.0665801298106847,0.946915964753106
ENSGALG00010013440,EEA1,417896,-0.801658764461498,7.41850161166027e-5,4389.67513908821,-0.838263122898648,-0.801658764461498,0.189306312573176,-4.40901585775091,1.03841422322172e-5
ENSGALG00010009092,EED,426381,-0.341183953163286,0.169300721433793,521.352200671314,-0.370536692858668,-0.341183953163286,0.206306907732097,-1.73889121433215,0.0820538998984319
ENSGALG00010001525,EEF1A1,373963,-0.267991192476958,0.310239273541234,94092.1540084945,-0.293087171820195,-0.267991192476958,0.2105544802239,-1.33803457691575,0.1808851656007
ENSGALG00010023180,EEF1A2,419244,-6.85200174058032,6.13471954848356e-11,3381.92828932311,-7.16595476670851,-6.85200174058032,1.05068259102785,-6.99480953425426,2.6561952967930002e-12
ENSGALG00010005514,EEF1AKMT1,418951,1.73918764864978,8.26422239844831e-18,3378.75269555317,1.77824916539971,1.73918764864978,0.197783225428499,9.03987326149338,1.56853568653823e-19
ENSGALG00010025974,EEF1B2,395723,-0.452013915968049,0.0490435243951084,8759.75693766827,-0.485098216794265,-0.452013915968049,0.199631176810299,-2.37517045844319,0.0175408475893364
ENSGALG00010008561,EEF1D,107049004,-1.01329933780116,6.03545301967612e-21,8852.66764048145,-1.022022583163,-1.01329933780116,0.103964185200298,-9.83218636334895,8.18227828459735e-23
ENSGALG00010012712,EEF1E1,420865,0.490912998781613,0.06691011082826,559.862196349915,0.537875694802017,0.490912998781613,0.234336947085721,2.23123877117242,0.0256653170411399
ENSGALG00010000718,EEF1G,100526660,-0.329548663802267,0.222251908463644,3796.724323729,-0.363496170964875,-0.329548663802267,0.223126518753911,-1.56716223011366,0.117076776386924
ENSGALG00010027732,EEF2,396325,-0.148438243053246,0.500354049795169,37880.5514083313,-0.157563267477828,-0.148438243053246,0.16456914121892,-0.93167840962888,0.351502747572593
ENSGALG00010018922,EEF2K,416619,0.280662480277547,0.168081906280949,1701.53567053727,0.296477484094241,0.280662480277547,0.16608716967965,1.74380791394568,0.0811925900447122
ENSGALG00010018736,EEF2KMT,416392,-0.171278570247083,0.667023301334767,113.712930466319,-0.210953902499844,-0.171278570247083,0.304077761685,-0.629781985380077,0.528837233569685
ENSGALG00010026943,EEFSEC,416021,-0.210672049556142,0.36547167200463,467.628718259064,-0.225634169401519,-0.210672049556142,0.180783723133868,-1.21030687898388,0.226161159051177
ENSGALG00010018832,EEPD1,420740,-0.714066018311928,0.0452252463413633,370.027163789873,-0.828785751855783,-0.714066018311928,0.33604292696121,-2.4100856068094,0.0159487777726448
ENSGALG00010010196,EFCAB10,769240,0.182478794221942,0.695861753252889,133.229703994039,0.249955976660338,0.182478794221942,0.3717585245453,0.578009513855909,0.563257696053622
ENSGALG00010017581,EFCAB11,428903,0.189221524459463,0.663329056849764,212.328286270649,0.244510420625951,0.189221524459463,0.340058754016152,0.6365917663684,0.524390789731258
ENSGALG00010028449,EFCAB12,770278,0.370546717818961,0.365314453591669,168.810446652238,0.474932717637064,0.370546717818961,0.356591796906856,1.21082802751607,0.225961321065852
ENSGALG00010022874,EFCAB14,424617,0.395874520049229,0.0291842882467761,3856.6877141014,0.413412157728646,0.395874520049229,0.156756122184528,2.59501939700005,0.00945855808709697
ENSGALG00010006865,EFCAB2,421491,-0.904504341079494,0.0294315301598927,34.0413012125388,-1.08523927338002,-0.904504341079494,0.416397679849313,-2.59122024425805,0.00956362634834677
ENSGALG00010024332,EFCAB7,100858847,0.0818411418651577,0.710066008038532,527.878632138707,0.0856885814546314,0.0818411418651577,0.151488841888593,0.55226320289517306,0.580768037572373
ENSGALG00010018885,EFEMP1,428543,-1.76565246842676,4.30866577585705e-10,2096.64006974849,-1.83321502153957,-1.76565246842676,0.276374416744097,-6.69920565121147,2.09555512230295e-11
ENSGALG00010007897,EFHC1,422041,-0.299111729788951,0.346491681393124,157.458661255422,-0.342605374902226,-0.299111729788951,0.258692772138702,-1.25234728411953,0.210443346231648
ENSGALG00010011468,EFHC2,418559,0.366960423349265,0.462558100538549,32.9798318147903,0.865994279283609,0.366960423349265,0.609125916560862,1.00471332423589,0.315034910365096
ENSGALG00010022797,EFHD1,424741,0.907422752425531,1.63209629758481e-7,3226.83666826968,0.934205614013474,0.907422752425531,0.163762883278331,5.69791686690446,1.21280160395008e-8
ENSGALG00010020950,EFHD2,430669,-0.464733898451285,0.162909682840361,88.969992170069,-0.539672715998343,-0.464733898451285,0.291765510704145,-1.76353262335067,0.0778107000653375
ENSGALG00010016921,EFL1,415467,-0.198958277829055,0.187439563667497,1651.24431551798,-0.204994579039482,-0.198958277829055,0.120605568188475,-1.67641846916766,0.0936562537660761
ENSGALG00010028029,EFNA2,395831,-0.101176678298515,0.848041894602268,10.02900812811,-0.261098749134014,-0.101176678298515,0.545134091074855,-0.302155509171365,0.762533518515443
ENSGALG00010010266,EFNA5,396100,-0.652680833863199,0.0689756316948785,622.537227281402,-0.7662477373893,-0.652680833863199,0.334896569212677,-2.21651404241726,0.0266563172479529
ENSGALG00010014340,EFNB1,395896,0.0291867871752722,0.931083481031775,2403.2845843607,0.0306870123970941,0.0291867871752722,0.207446664172337,0.141124098936887,0.887771905973915
ENSGALG00010015042,EFNB2,395625,-1.80605931726945,7.34837331972502e-17,707.396634063644,-1.84479181530227,-1.80605931726945,0.211233563273672,-8.78284177913503,1.5939532027195397e-18
ENSGALG00010008093,EFR3A,420327,-0.202038849455103,0.386952710725301,4094.74141982858,-0.217581978491853,-0.202038849455103,0.181220630165816,-1.1642343262356,0.244329062898233
ENSGALG00010010663,EFR3B,422012,-0.0530947080799785,0.884883996340545,1166.65851228538,-0.0592136402693468,-0.0530947080799785,0.239068207452087,-0.232429238087389,0.816204641938923
ENSGALG00010021934,EFTUD2,428281,0.20040425588027,0.218322789321193,2157.19113988997,0.207447041956521,0.20040425588027,0.129344544374256,1.57871084750218,0.114402395565882
ENSGALG00010003806,EGF,408035,-1.29806616705705,0.0451963500513505,226.650942775359,-1.97384706227837,-1.29806616705705,0.90973316824117,-2.41040643672116,0.0159347578854151
ENSGALG00010002554,EGFL6,418637,-6.0199459363248,1.18963087991533e-13,76.6678290411519,-6.21955502199744,-6.0199459363248,0.785758701617018,-7.86574451063407,3.66908693686816e-15
ENSGALG00010028919,EGFL7,417137,-1.67496567119582,3.67889522071214e-8,1144.51324413371,-1.75311817031185,-1.67496567119582,0.297328185329363,-5.96412695828901,2.45945460866114e-9
ENSGALG00010012913,EGFLAM,427445,-1.49136365606286,4.18818958129233e-7,645.301696481423,-1.56798688339719,-1.49136365606286,0.286865973460814,-5.52134323967952,3.36417871806908e-8
ENSGALG00010007381,EGFR,396494,-1.51237059917466,1.09160767448691e-6,2787.40689453661,-1.59506250091172,-1.51237059917466,0.302388787843627,-5.33447154517251,9.58232122325398e-8
ENSGALG00010007965,EGLN1,768374,0.34710211784391,0.151161895420539,4210.66954901467,0.38365849108079,0.34710211784391,0.20602131443771,1.80698203824002,0.0707650798337976
ENSGALG00010005871,EGLN3,423316,-0.446112853451675,0.113231564530512,395.909736430028,-0.494891926443336,-0.446112853451675,0.242894642391525,-1.96819240428284,0.049045903904421
ENSGALG00010016647,EGR1,373931,-0.852992478198153,0.0186732623706858,3238.28035265892,-0.974146595599472,-0.852992478198153,0.348682770967613,-2.77461756744646,0.00552666543474034
ENSGALG00010019322,EGR3,102725543,-0.799848155007825,0.0591014081834624,147.754986276978,-0.984776240638179,-0.799848155007825,0.420684995732784,-2.290730707846,0.0219789934347752
ENSGALG00010018098,EGR4,422950,-0.0436068988606979,0.905253988940739,5.23869511875976,-0.349611084910144,-0.0436068988606979,0.648378415836486,-0.19211808865783,0.847649706133207
ENSGALG00010016584,EHBP1,421282,-0.509471700443944,0.00122073886486982,3816.49038937284,-0.529195200374718,-0.509471700443944,0.14268937817717,-3.67428015341863,2.38520913607e-4
ENSGALG00010017359,EHD3,421306,-0.51932382275836,0.00143464023694798,4191.19353617901,-0.538281296515816,-0.51932382275836,0.146883214372731,-3.62818500034888,2.8542071482408e-4
ENSGALG00010020300,EHD4,100859860,-0.306561130190495,0.133719143995588,2126.50921443123,-0.323879865087479,-0.306561130190495,0.168721556445425,-1.87628157259941,0.0606166260274867
ENSGALG00010024936,EHF,425791,2.12216498018952,NA,88.8804157777378,3.05149649627076,2.12216498018952,1.35798913483078,2.82039953093613,NA
ENSGALG00010024516,EHHADH,424877,1.64631153726338,NA,1037.96753919675,2.40048568783623,1.64631153726338,1.07258673592057,2.63509293883333,NA
ENSGALG00010028751,EHMT1,417250,-0.350777165801148,0.0312388791033204,4143.19314329307,-0.363260518811388,-0.350777165801148,0.139518481793671,-2.56713916898267,0.0102541448607239
ENSGALG00010023879,EI24,419711,0.68062354166891,8.5682910832658e-4,2586.33818909504,0.714046886883056,0.68062354166891,0.187556264757539,3.77409131853341,1.6059193252147e-4
ENSGALG00010022682,EIF1,420037,-0.550146187606897,5.2168082846045186e-12,2387.59225786454,-0.555371130758763,-0.550146187606897,0.07537938858131,-7.35041913917312,1.97586282258788e-13
ENSGALG00010002653,EIF1AX,418606,0.127303031298513,0.792496956149847,2793.52737749601,0.179976149655932,0.127303031298513,0.377678443654234,0.403636767041424,0.686479844623258
ENSGALG00010016526,EIF1B,420715,-0.018841414905398,0.933374529446946,1949.00523205365,-0.0214902768193699,-0.018841414905398,0.153347506260434,-0.13665853371633,0.891300707241745
ENSGALG00010001133,EIF2A,425042,0.302280146545743,0.0672314781976025,1059.66539270813,0.313535644930671,0.302280146545743,0.138536813400755,2.22886683247295,0.0258227665370049
ENSGALG00010021765,EIF2AK1,395360,-0.164999768799738,0.408916699229523,809.768449678776,-0.173639608058491,-0.164999768799738,0.15207462040249,-1.11605279451188,0.264399536673486
ENSGALG00010007382,EIF2AK2,395147,0.114546497003525,0.72367071782896,795.964521981026,0.127440925509543,0.114546497003525,0.228708577591167,0.527026787653635,0.598174986306867
ENSGALG00010016820,EIF2AK3,422930,-0.0750708899657881,0.742791505942119,2194.06165029356,-0.0853552742193819,-0.0750708899657881,0.167677458185123,-0.493798304315333,0.621448630831277
ENSGALG00010023319,EIF2AK4,423285,0.332295433555838,0.0636857120927806,3224.23412147742,0.350080712826225,0.332295433555838,0.152434127766072,2.25588628698032,0.0240777535466859
ENSGALG00010024701,EIF2B1,100857736,-0.084704742995863,0.744180072992821,304.093092302109,-0.0910770692759062,-0.084704742995863,0.179335613719668,-0.490907322019525,0.623491998114981
ENSGALG00010006113,EIF2B2,423359,0.539864689284597,0.00567568411509147,951.423682954559,0.566781298288588,0.539864689284597,0.175002838615957,3.19666193013899,0.00139027766412427
ENSGALG00010025913,EIF2B3,424587,0.212489788693844,0.131341798447645,819.049843451342,0.217391869717841,0.212489788693844,0.113832622727873,1.88691547883478,0.05917169482682
ENSGALG00010009065,EIF2B4,425800,0.202975935966648,0.571284988360536,614.298788522307,0.236064795827459,0.202975935966648,0.272891670078321,0.803456144253105,0.4217111352819
ENSGALG00010017756,EIF2B5,424948,0.320748452320726,0.136984797199984,1144.04283177023,0.344148736417027,0.320748452320726,0.180098463763349,1.86262646689728,0.0625148379697604
ENSGALG00010027128,EIF2D,419845,0.335796609009584,0.10772333980983,724.88279852816,0.355314378089784,0.335796609009584,0.174087516604184,1.99453036269629,0.0460941252363701
ENSGALG00010020008,EIF2S1,423279,-0.0481035982487749,0.822863439633889,1544.06908160876,-0.0504393517710306,-0.0481035982487749,0.142044541322844,-0.347546943531489,0.728180457849206
ENSGALG00010024754,EIF2S2,395295,0.313343119410918,0.259167435670717,1811.31364229692,0.345458196009528,0.313343119410918,0.226324900035812,1.46462592340912,0.143023005297694
ENSGALG00010003077,EIF2S3,418597,-0.121835720825154,0.582265153528425,3977.3778193045,-0.128711554534333,-0.121835720825154,0.160183535725814,-0.782543430546384,0.433895272015351
ENSGALG00010002150,EIF3A,423927,0.178515530011005,0.219033022596507,8117.58244313843,0.18304919738382,0.178515530011005,0.114642319026387,1.57655213356396,0.114898614039568
ENSGALG00010019991,EIF3B,769783,-0.15419961145469,0.0901348849646298,5221.4615662403,-0.156007327963373,-0.15419961145469,0.0743617828132892,-2.08657986964902,0.0369261285209274
ENSGALG00010014917,EIF3D,771356,-0.273057782337584,0.145836706628632,3001.70747280789,-0.300569179158502,-0.273057782337584,0.161203744569876,-1.82698473668656,0.0677020643429658
ENSGALG00010007926,EIF3E,420272,-0.404210315359691,0.0130010250829814,5297.12665105546,-0.42183538657232,-0.404210315359691,0.143174368556015,-2.90800141305985,0.0036374669398411
ENSGALG00010021255,EIF3F,423748,0.186556469385503,0.341206614148756,2497.28713661198,0.194994442294089,0.186556469385503,0.15075569898182,1.26523279345838,0.205787890146657
ENSGALG00010002781,EIF3G,101747413,-0.149480500687312,0.375028917667958,1878.54472672836,-0.152555976056778,-0.149480500687312,0.126310423594704,-1.18841202818811,0.234671119893058
ENSGALG00010007984,EIF3H,420288,-0.304806335037147,0.224600179660767,3376.93672967257,-0.331800595777513,-0.304806335037147,0.205514939495702,-1.55995496603217,0.118770523747064
ENSGALG00010017473,EIF3I,419653,0.0449579046065344,0.743740734372805,2314.66100986638,0.0455582545170716,0.0449579046065344,0.0918098567452327,0.49187990031319,0.622804248144565
ENSGALG00010016304,EIF3J,415573,-0.0692649397100267,0.777563788233538,1343.13378116171,-0.0740730501693087,-0.0692649397100267,0.166627332078503,-0.431613894000249,0.666022058570821
ENSGALG00010009330,EIF3K,101750374,-0.362079729954961,0.0214147796204662,2830.5664275862,-0.375493553318784,-0.362079729954961,0.136130983637951,-2.72191508075802,0.00649048184226467
ENSGALG00010010593,EIF3L,418033,0.135574812397065,0.593493415321586,4336.82671868352,0.1457403269381,0.135574812397065,0.184552849027915,0.762601559882427,0.445701054022258
ENSGALG00010023714,EIF3M,421602,-0.125599085640271,0.468728516085636,1603.34197917384,-0.122178506191388,-0.125599085640271,0.121183701408755,-0.992680340640418,0.320865758469399
ENSGALG00010016240,EIF4A2,395232,-0.360825140017994,0.0211974460177499,15768.4697630304,-0.373513399441981,-0.360825140017994,0.135120634478106,-2.72593106558375,0.00641203883099196
ENSGALG00010016961,EIF4A3,416704,-0.0741188437760595,0.642752184568264,2634.74238246292,-0.0753788400191127,-0.0741188437760595,0.110219107130257,-0.675246791382012,0.499518982957136
ENSGALG00010024004,EIF4B,100858349,-0.49298448571803,3.63517740968539e-6,2124.59760959813,-0.501186287351728,-0.49298448571803,0.0980247884817365,-5.0889413264286,3.60067987792088e-7
ENSGALG00010004584,EIF4E,422703,0.301591950575258,0.136401829959355,2599.4959009374,0.318841942938572,0.301591950575258,0.167081542277746,1.86538143015575,0.0621279584001239
ENSGALG00010017905,EIF4E2,424941,-0.27979857739875,0.279819389362316,669.839394791238,-0.306247495818547,-0.27979857739875,0.209236487139885,-1.41016058614934,0.158492270877138
ENSGALG00010022219,EIF4E3,416093,0.269566196989301,0.396589032369039,528.84176103984,0.30659194679231,0.269566196989301,0.253368435526409,1.14325223694184,0.252933879566324
ENSGALG00010019697,EIF4EBP1,426773,0.335494288565137,0.0333484487382274,1875.11597182591,0.347018038411532,0.335494288565137,0.13482134863713,2.5393741316648,0.0111050996565217
ENSGALG00010020558,EIF4EBP2,769479,-0.0372903336345852,0.905947484768297,344.845457211428,-0.0414071089102043,-0.0372903336345852,0.207539586441438,-0.19040735794039,0.848989932345142
ENSGALG00010008618,ANKHD1,416143,-0.206128958392298,0.54351041148836,175.798873177619,-0.239487081541912,-0.206128958392298,0.262373736957538,-0.853421426514294,0.393425643564231
ENSGALG00010022027,EIF4ENIF1,416961,0.112043001202119,0.398963835864689,1704.48876273847,0.114266415908102,0.112043001202119,0.0994192950075602,1.13791298445342,0.255156818842882
ENSGALG00010017540,EIF4G1,424953,0.382224520769821,0.0214592157833843,7579.12930643805,0.396686910777065,0.382224520769821,0.143752035986835,2.72104519991988,0.00650758628103137
ENSGALG00010021044,EIF4G2,395905,-0.0076124150307285,0.954009487064035,31120.3503511323,-0.0101052948017689,-0.0076124150307285,0.104478151603102,-0.0954648629627994,0.923945598054158
ENSGALG00010021145,EIF4G3,425544,0.111289808184532,0.607823017513008,7333.35919527348,0.11588211188905,0.111289808184532,0.153671179000235,0.735775701837847,0.461867210731796
ENSGALG00010029422,EIF4H,417490,0.115423605468853,0.5583627287506,5952.26055029135,0.11793855822112,0.115423605468853,0.139839380214528,0.826651489301413,0.40843462441145
ENSGALG00010015759,EIF5,423479,-0.0873715489835557,0.657183047236918,6029.57792177393,-0.0836394284636393,-0.0873715489835557,0.126812755452358,-0.647849955907778,0.517082001071176
ENSGALG00010015759.1,NA,NA,-0.296693241557504,0.320720620976874,536.666895796236,-0.334296953794434,-0.296693241557504,0.242362250501434,-1.31329251627638,0.189084399318513
ENSGALG00010014010,EIF5A2,396545,0.565006001037901,9.36214873236168e-8,5820.50113759269,0.5763714140963,0.565006001037901,0.0989551210984507,5.79939351770189,6.65551837523424e-9
ENSGALG00010015870,EIF5B,395514,0.169588977605764,0.457895032621132,2729.81225096577,0.181159291668818,0.169588977605764,0.173090709883807,1.01498470996325,0.31011311606005
ENSGALG00010024644,EIF6,419140,0.11575783284775,0.523156787247482,2146.24404478034,0.119863012629211,0.11575783284775,0.132365777558132,0.889512427502879,0.373727747270253
ENSGALG00010029756,ELAC2,417313,0.198607097691133,0.358990507995391,845.157460290804,0.208712066771059,0.198607097691133,0.166008825480794,1.2248002380824,0.22065049525492
ENSGALG00010005425,ELAPOR2,418645,-1.2536002067158,0.0035093404200405,281.504266764521,-1.43508246080582,-1.2536002067158,0.436607319537494,-3.35314684926973,7.9898302903311e-4
ENSGALG00010028083,ELAVL1,395637,0.434738717219247,0.0022135808403637002,3042.88694318511,0.447610715490078,0.434738717219247,0.126802672748298,3.49605697845073,4.7218786047825e-4
ENSGALG00010005738,ELAVL2,770158,-0.22649933091149,0.247810761991075,13.5930748033526,-3.42257073912219,-0.22649933091149,0.733792149237738,-1.49582977337446,0.134698020519636
ENSGALG00010022760,ELAVL4,395634,-0.65387519442374,0.162909682840361,169.168206252609,-2.07430852410893,-0.65387519442374,0.940280126921545,-1.76361251168706,0.0777972397680342
ENSGALG00010003072,ELF1,418828,0.244902740207621,0.30998823648059,2705.94466634113,0.262897448768993,0.244902740207621,0.19006242164836,1.33891094757997,0.180599665283777
ENSGALG00010010009,ELF2,422439,-0.188342333579254,0.30828291250749,1865.42225069168,-0.196249497598771,-0.188342333579254,0.143238575222796,-1.34308648581558,0.179243970990205
ENSGALG00010027121,ELF3,421177,1.20668050032476,0.0636035768703591,37.9506019743451,2.51633377828662,1.20668050032476,1.40775242984531,2.25661971429775,0.0240318474267462
ENSGALG00010019804,ELFN1,416465,1.91876845687239,4.3935500655983e-14,1541.41823424146,1.96771579307153,1.91876845687239,0.248011811831163,7.9950221868935,1.29550535742095e-15
ENSGALG00010014300,ELFN2,427906,-0.369895473187056,0.400382619557306,14.5516713859253,-1.31332601649655,-0.369895473187056,0.697631443471432,-1.13403902844008,0.256778177209731
ENSGALG00010011929,ELK3,417919,-0.848982688110541,2.79739489518305e-7,1413.89536673545,-0.877674886974645,-0.848982688110541,0.156480405314865,-5.59853657720014,2.16168797187506e-8
ENSGALG00010026977,ELK4,419832,-0.323058357712145,0.0051006202499491,5009.1457207066,-0.330059641555427,-0.323058357712145,0.101307424023883,-3.23213372371851,0.00122869542201367
ENSGALG00010027148,ELL,420124,-0.321473229086733,0.0520736530465722,2648.31057348323,-0.334000926649751,-0.321473229086733,0.14006267629587,-2.34858651854069,0.0188448205526106
ENSGALG00010012711,ELL2,427119,1.28320434858621,7.27479590534341e-7,1278.48777432154,1.34328067437571,1.28320434858621,0.24971274992312,5.41408989948307,6.16012128491832e-8
ENSGALG00010016729,ELMO1,420735,-0.77963830858914,0.00378013068361243,3343.95070780799,-0.845307969305992,-0.77963830858914,0.25165111179291,-3.32973628793196,8.6928272117642e-4
ENSGALG00010016182,ELMO2,419307,-0.168553455696214,0.399153774614792,1699.46643229036,-0.177178714204697,-0.168553455696214,0.152264096243546,-1.13737559714661,0.255381304195585
ENSGALG00010022129,ELMO3,100857533,1.11643432439842,2.011548976067e-4,374.063135960439,1.20011738534816,1.11643432439842,0.290010149196501,4.15990179057353,3.18384467657449e-5
ENSGALG00010004669,ELMOD1,418971,-1.2006574298046,0.00384182501956916,55.1375696015647,-1.37280605935237,-1.2006574298046,0.41908661514543,-3.32430256224126,8.8639972278315e-4
ENSGALG00010009279,ELMOD2,422449,0.417437111582568,0.0652199904009862,2224.23895890552,0.444590423089375,0.417437111582568,0.193555623751056,2.24302121839006,0.0248954462596545
ENSGALG00010020847,MIDEAS,423245,-0.616121615047564,3.24529316651099e-5,3110.51559631843,-0.635012261646088,-0.616121615047564,0.136975867428966,-4.6079869659498804,4.06586143604049e-6
ENSGALG00010029162,ELN,396441,-6.65964180615771,5.92196031627254e-51,3756.74278033973,-6.71869507100316,-6.65964180615771,0.437424860909789,-15.4225755064925,1.15408479303735e-53
ENSGALG00010001761,ELOB,121108722,-0.154256606131077,0.696650754087145,197.690349691158,-0.189625588102128,-0.154256606131077,0.299240928275073,-0.576015533094557,0.564604682498182
ENSGALG00010003251,ELOF1,107057620,-0.0959770316906463,0.794218477904203,171.923710499032,-0.112398498331602,-0.0959770316906463,0.261169329519447,-0.399674443835882,0.689396317616978
ENSGALG00010022717,ELOVL1,424564,0.194174426545837,0.462136656274262,2402.11059491636,0.207514326047401,0.194174426545837,0.198678699325107,1.00587900975384,0.314473774490646
ENSGALG00010010728,ELOVL2,420858,-0.189062721244878,0.679061604971177,35.0074425678291,-0.680855558146386,-0.189062721244878,0.614333364531886,-0.607611890626932,0.543444912637923
ENSGALG00010002456,ELOVL4,421850,-0.557968721823603,0.274794415887732,32.2962361829579,-1.24345004403036,-0.557968721823603,0.697411420124773,-1.42408232010499,0.154422643686954
ENSGALG00010002135,ELOVL5,428646,0.397662170536466,0.0558378560505814,4502.97961220527,0.420766691943349,0.397662170536466,0.177878308903401,2.31662750964139,0.0205240314817338
ENSGALG00010003790,ELOVL6,428772,1.14185228960764,1.15305322971827e-5,2251.63220369326,1.20259930354654,1.14185228960764,0.249452557975204,4.84059300044061,1.29452256344409e-6
ENSGALG00010014717,ELOVL7,431579,0.335969924387419,0.510741177565325,194.546133137889,0.668584062741156,0.335969924387419,0.548782723443807,0.912566092459448,0.361470794314358
ENSGALG00010007584,ELP2,420980,0.312313707126544,0.164046264000157,440.086177378571,0.332233529448771,0.312313707126544,0.183875031839603,1.75869770274414,0.078628867802062
ENSGALG00010010880,ELP3,422021,-0.207010244596298,0.261615528734695,695.633141843217,-0.215085993686826,-0.207010244596298,0.144732829173249,-1.45727199879426,0.145041313025778
ENSGALG00010019458,ELP4,428603,0.749894312554124,2.6383567201431e-5,328.338913748885,0.777167041395455,0.749894312554124,0.166136139714439,4.65641777243795,3.21758701568889e-6
ENSGALG00010027293,ELP6,420379,-0.85255668435106,0.00678688394062251,179.60904114577,-0.945501895185483,-0.85255668435106,0.299374072058182,-3.13573155678609,0.00171426038188406
ENSGALG00010013898,EMB,395242,2.64015706343171,2.16273514037094e-19,2146.53595371849,2.69648305698978,2.64015706343171,0.287796320574599,9.44825901134636,3.44512969318537e-21
ENSGALG00010020556,EMC1,419470,0.198013910873785,0.399381299622913,2934.6972575205,0.211333034303339,0.198013910873785,0.180236062132932,1.13659795437976,0.255706395617431
ENSGALG00010007952,EMC2,420273,0.150463554023508,0.68990699207577,774.66024437545,0.17503641996806,0.150463554023508,0.274589480872789,0.588906439366195,0.555924037844482
ENSGALG00010027368,EMC3,415936,-0.143327285768981,0.490924957133346,856.42251544094,-0.151865392694131,-0.143327285768981,0.156029128119533,-0.949723879538773,0.342252572826087
ENSGALG00010029741,EMC6,417604,-0.18844631278352,0.368774689962603,224.578944658222,-0.199154104024765,-0.18844631278352,0.161605144340866,-1.20178916287821,0.229445225249568
ENSGALG00010021100,EMC7,423288,-0.448434203438142,0.0237627316079431,475.198773993635,-0.472939168344177,-0.448434203438142,0.173434296525137,-2.68041390177873,0.00735311776243078
ENSGALG00010006819,EMC8,415825,0.0911787542571409,0.760195594138548,389.959949147834,0.0995795810947508,0.0911787542571409,0.206188707371132,0.46158070992463,0.644382030483141
ENSGALG00010005377,EMCN,772178,-1.44220954350269,3.0894276615343e-14,1664.88483816947,-1.47452250411483,-1.44220954350269,0.184071045123973,-8.0418685481121,8.84787789864932e-16
ENSGALG00010029654,EME1,422104,0.424405791217729,0.170135282055542,213.942558330645,0.481446855527839,0.424405791217729,0.265424196229626,1.73610723201356,0.0825448758727362
ENSGALG00010018480,EME2,416400,-0.425706336592992,0.0986137644478335,269.998987610292,-0.465060755871136,-0.425706336592992,0.221148821875569,-2.04031612489872,0.0413188497877086
ENSGALG00010023522,EMG1,418292,0.210040923037763,0.594907727070127,149.483456689404,0.257094739822698,0.210040923037763,0.307653425921284,0.759983322780463,0.447264553659823
