"","baseMean","log2FC_shrunken","lfcSE_shrunken","pvalue","padj"
"ENSGALG00010010263",296.853945588426,-0.0127839161517271,0.0880360781748162,0.413136937698781,0.858276096784256
"ENSGALG00010010279",138.524567908454,0.0212920763576606,0.0883163031060688,0.35783828707222,0.840218874600936
"ENSGALG00010010284",420.786251466585,0.0220648977412032,0.0769492197866886,0.589334450618816,0.91307421216581
"ENSGALG00010010295",18518.5773283173,-0.000180877246989961,0.0875732206382033,0.961175668777338,0.994138138901407
"ENSGALG00010010317",264.950896786095,-0.0127654307806113,0.0866556105033171,0.542720281133631,0.899421728756482
"ENSGALG00010010321",560.429376315392,0.0348881565224836,0.0906641774703034,0.272699160523209,0.80396029056433
"ENSGALG00010010337",815.725102471684,-0.0307298379398494,0.0921656122493991,0.196626595044025,0.773251056859973
"ENSGALG00010010338",739.072650985484,-0.00036295911211281,0.0827894684771294,0.970446841226229,0.995766396909786
"ENSGALG00010010346",120.953258903866,-0.0258089979163436,0.0877682479643759,0.369950226480661,0.84410040758142
"ENSGALG00010010361",32.1128054035645,-0.0208826945307313,0.0903025184050948,0.177729027124418,0.768594707848196
"ENSGALG00010010366",7513.46295074171,-0.0111525481663987,0.0883243659662642,0.332539610484058,0.831775431933966
"ENSGALG00010010370",47.2497509969377,-0.00163587105540037,0.0859454176280895,0.928659844742383,0.986304604237648
"ENSGALG00010010376",39.340218848627,0.0143887572343808,0.0876694026266371,0.440709715882565,0.8633281543158
"ENSGALG00010010379",124.17437076575,-0.0150315273191186,0.0877457219198104,0.422797927019046,0.86122756606851
"ENSGALG00010010384",839.576462838205,-0.00506339015254764,0.0846383463719413,0.827713920327651,0.966241988824313
"ENSGALG00010010389",10.3460633850743,-0.00883286965772519,0.0883708611261474,0.259741224485258,NA
"ENSGALG00010010390",19.7429421842134,0.000784141029487828,0.0877827940741915,0.920755091425212,0.985286570477176
"ENSGALG00010010396",20.9907450450243,-0.00637225023214848,0.0867004130645412,0.704243713136049,0.941867220329134
"ENSGALG00010010401",9.91986746480815,-0.0166311654222371,0.0893314994763169,0.215332641643362,NA
"ENSGALG00010010453",11.8439328048954,0.00413010513404772,0.0873973707115897,0.725810256872674,NA
"ENSGALG00010010473",194.874946841228,-0.0260591088253939,0.0898276090654259,0.284861073351785,0.810936621076991
"ENSGALG00010010484",21.6823625901945,-0.0278012339340095,0.093817837065576,0.0279170173723971,0.542370262914693
"ENSGALG00010010488",22.8043287423267,-0.00912261664104165,0.0868233019487756,0.608498088880383,0.919181844137915
"ENSGALG00010010542",40.8665721394535,0.000483934041073616,0.0858471223341414,0.982002311274028,0.996257661771447
"ENSGALG00010010571",5.87225427419527,-0.00962550886118056,0.0885285762994422,0.198643761555181,NA
"ENSGALG00010010582",10.7931484580121,0.00551389364180185,0.0877307245732976,0.583564809596287,NA
"ENSGALG00010010584",11.5293037164257,-0.00955141575370676,0.0881110415659309,0.387110921393474,NA
"ENSGALG00010010603",27.1949966623005,-0.00281101195109729,0.0873922039815612,0.798482023649246,0.961306536220522
"ENSGALG00010010616",10.7974146294866,0.0128322139032785,0.0887305164014987,0.250059167605864,NA
"ENSGALG00010010624",12.8900026299424,-0.00599441309250214,0.0873662025568758,0.643256281778232,0.928348688803128
"ENSGALG00010010631",18.574950497521,-0.00742481053564884,0.0880231714547909,0.424655755585616,0.86183037583278
"ENSGALG00010010663",545.653076781838,0.0097765085746347,0.0862016282269752,0.648083575325588,0.93037982153991
"ENSGALG00010010677",12.0100186657619,-0.00531866559235137,0.0876954427773128,0.597284202901279,NA
"ENSGALG00010010699",244.14904406111,0.00543000505863306,0.0848679293011003,0.818438889164836,0.965292525047278
"ENSGALG00010010724",110.249988827292,-0.0604912104653659,0.11705008835116,0.0198826845971253,0.501255792278926
"ENSGALG00010010759",12.67627224235,-0.000607207831535614,0.0876029541018184,0.941912727488522,0.989304419344632
"ENSGALG00010010766",77.240436553342,0.0016285049870524,0.0873413368595944,0.888508671912818,0.978470381864473
"ENSGALG00010010788",200.264410319737,-0.0297513944995736,0.0921377425925736,0.195393224551448,0.773251056859973
"ENSGALG00010010797",11.6853836223773,0.00543058008321288,0.0875133676345937,0.642286454301399,NA
"ENSGALG00010010802",42.3411988077762,-0.0118939874530827,0.0883519426935018,0.345486886048066,0.83685284356142
"ENSGALG00010010805",10.6265343837586,-0.026407697023085,0.093182585923802,0.0321721551171625,NA
"ENSGALG00010010812",8.56769937017454,-0.0116620619846309,0.0887403838355812,0.198568720777803,NA
"ENSGALG00010010820",38.6584115706848,0.0253768484173296,0.0924795906608331,0.0650978420637678,0.654562778052893
"ENSGALG00010010826",690.420906722901,0.00129755058489843,0.0804402305738584,0.97157700279771,0.995808571593842
"ENSGALG00010010832",18.6318761178129,0.0117324141759754,0.0882379706858804,0.3646059456475,0.842115776557802
"ENSGALG00010010833",7.75357861465824,0.00275689089579651,0.0879642189673571,0.597038201750682,NA
"ENSGALG00010010843",361.954986048942,-0.0331372112481204,0.0939272733120206,0.150337556630153,0.753490391743455
"ENSGALG00010010852",30.1406789137963,-0.0221042025005753,0.0906567663056803,0.166486140188536,0.763075038622699
"ENSGALG00010010859",79.2003184086594,0.0166061403772245,0.0891222851497779,0.258153847598256,0.798814864199915
"ENSGALG00010010873",42.6073335845369,0.00559807993702639,0.0856961692100708,0.788449187051709,0.960235576552064
"ENSGALG00010010875",19.3044543851843,-0.00605447751818804,0.0865119172326082,0.729041921437539,0.94782576296376
"ENSGALG00010010880",385.56856152596,0.04025056747363,0.093864874182394,0.218636575430598,0.784907463440995
"ENSGALG00010010888",469.643082171498,0.0200960642394013,0.0845029726220047,0.518799794748488,0.892657584864541
"ENSGALG00010010897",1066.96389549101,-0.0379799744348323,0.0956583712397567,0.146870241547911,0.750489734071727
"ENSGALG00010010949",55.8183599735415,0.0083503496329759,0.086789796784947,0.635444785129135,0.926927709234332
"ENSGALG00010010953",926.500059493803,0.00287755517614364,0.077538838844038,0.939187470258974,0.988867412010708
"ENSGALG00010010964",287.235292866729,-0.0474324660769429,0.0955329710703781,0.193327445353214,0.77320408023989
"ENSGALG00010011028",633.570166575719,-0.0398848036163112,0.089047246988778,0.290863917599737,0.810936621076991
"ENSGALG00010011061",1769.7700599722,-0.00701703326511221,0.079189884159463,0.823688136437061,0.966065535167862
"ENSGALG00010011129",210.426972452098,0.00756975965888237,0.0824326657323619,0.801788357933972,0.96148882594869
"ENSGALG00010011145",7.56943537934125,0.00479542859868247,0.0875760162360374,0.658313191797795,NA
"ENSGALG00010011166",240.063987748439,-0.0115531971498321,0.0882806339138754,0.35104717899401,0.838177628322729
"ENSGALG00010011198",245.662449603752,0.00426385648519643,0.0831990563750789,0.883085861942889,0.977198862432832
"ENSGALG00010011213",102.544409540564,0.000991707326693117,0.0847849471832648,0.917870623051761,0.984165485843081
"ENSGALG00010011278",1923.90909364908,0.0135420743756126,0.0884647919931255,0.346467845127469,0.83685284356142
"ENSGALG00010011295",197.351134494241,0.00606597548583093,0.0878215536481541,0.537826047422233,0.897105173721759
"ENSGALG00010011317",66.6461524967364,-0.00687703215666525,0.0875325036615114,0.580506950152152,0.91067994064763
"ENSGALG00010011363",1200.13077579417,0.0581982889636593,0.114674808522681,0.0189573926303007,0.491951864765495
"ENSGALG00010011386",3717.25078855229,0.00978552839219394,0.0832287436804766,0.737274482238248,0.950169633117122
"ENSGALG00010011448",27.4478212861065,-0.000426553210515655,0.0879760108657923,0.998746434210783,0.999721895815015
"ENSGALG00010011463",49.7135955621902,0.00337970390997753,0.0856765955805346,0.868638312612217,0.974639545687153
"ENSGALG00010011479",7.56630935432782,-0.00363349565157977,0.0879122756318716,0.591013984913754,NA
"ENSGALG00010011501",102.375115966725,-0.0153669229701816,0.0853013048622118,0.562546137903618,0.906183676237157
"ENSGALG00010011504",10.8395444859053,0.00710950046466897,0.0879475532016613,0.462349569794027,NA
"ENSGALG00010011560",86.3881344182477,0.0250413013993647,0.092495602918786,0.0520003432529616,0.634099108819557
"ENSGALG00010011567",1509.52500296161,0.033443284600428,0.0953451269832431,0.0841459434714877,0.680873396391258
"ENSGALG00010011580",52.805839707492,0.0196161123308733,0.0886512250860111,0.341863503817143,0.836068889337982
"ENSGALG00010011581",58.7402101122652,0.0221839546002165,0.0894172739738596,0.291596245847202,0.810936621076991
"ENSGALG00010011590",20.40478542601,0.00207574667681219,0.0878242097429468,NA,NA
"ENSGALG00010011629",13.603942749587,0.0111695938659012,0.0888041066060125,0.137040627652826,0.746574241916175
"ENSGALG00010011695",62.2667466602608,-0.0418725677121202,0.101920042694482,0.0130388432348957,0.456810743127385
"ENSGALG00010011701",48.4817030373326,-0.0255488288404354,0.0899713920952001,0.270625675655905,0.802760457498401
"ENSGALG00010011705",255.509752152982,0.0340564618708852,0.0893847233993774,0.302022097143057,0.815838862851351
"ENSGALG00010011707",240.036571463261,-0.0117033323082132,0.083005977481473,0.695938318349881,0.938768957945676
"ENSGALG00010011722",62.5374113481468,-0.0154994099721262,0.0860898224220228,0.530870052766684,0.896481955105889
"ENSGALG00010011739",1091.17509356454,-0.00088972353265286,0.0844391421618814,0.973306102340271,0.996257661771447
"ENSGALG00010011828",41.9424954225625,0.00925176636185123,0.0887602417096006,0.00115460681470148,0.202927830978498
"ENSGALG00010011834",303.705757446768,-0.00155690559522448,0.0876350126119504,0.855080912665087,0.97114875512055
"ENSGALG00010011838",64.8464910613502,0.00642657946022417,0.087166970053993,0.658914699118479,0.932732783811344
"ENSGALG00010011845",50.1085857150342,-0.00567353802535316,0.0873621074753399,0.655150740842739,0.931946769966242
"ENSGALG00010011848",17.5184905141042,0.00705899529862438,0.0881595492651505,0.348986591297147,0.837331505973911
"ENSGALG00010011870",474.339921878922,0.00238164138412345,0.0879574880287683,0.644373742283717,0.928786980257219
"ENSGALG00010011902",26.7169394594448,-0.00879990179621445,0.0867718632492379,0.621083781616265,0.921894481636306
"ENSGALG00010011908",90.1102780636016,-0.0140098337101377,0.086800292369277,0.514112538436342,0.892657584864541
"ENSGALG00010011927",61.4987107883836,0.0214341986932519,0.0911444860555969,0.0780265210676711,0.676358734856518
"ENSGALG00010011967",1060.13780453932,0.00909543383136626,0.0841778455181356,0.726193153380023,0.946626093419424
"ENSGALG00010012341",1596.43642699334,-0.0054700984631668,0.0866122089012257,0.738136531908264,0.950350875662762
"ENSGALG00010012354",115.582200547016,0.00467900566178888,0.0853307617086703,0.83075592308906,0.96625060173569
"ENSGALG00010012376",90.8680218183265,0.00547416907051154,0.0880622860342728,0.41954034253879,0.86093051180724
"ENSGALG00010012419",401.509308821751,-0.00204653981769652,0.0807338986424023,0.9453903902434,0.990048431053774
"ENSGALG00010012445",731.984831755147,-0.00748016028325455,0.0838013500953781,0.726821330359292,0.946847702145762
"ENSGALG00010012466",397.492674140181,0.0279387186553677,0.0862964015450363,0.408638876917779,0.856053865389446
"ENSGALG00010012529",281.128384614719,-0.0098587227280573,0.0846411091330705,0.698465455762582,0.939925571502005
"ENSGALG00010012569",268.971702936578,-0.000806659659778852,0.0850990725232142,0.967806558836113,0.99515110737787
"ENSGALG00010012582",754.588781114452,0.0246506837087832,0.0921433165813641,0.0762381013014046,0.675636252342653
"ENSGALG00010012629",557.544244466333,0.0786981365591493,0.106360277558667,0.114839050168291,0.718603637280625
"ENSGALG00010012650",953.375467745675,-0.0073507491564941,0.0858084640993357,0.737916087818358,0.950350875662762
"ENSGALG00010012690",276.95785970513,0.0804462250207337,0.130154339608689,0.050606596300349,0.629198755619051
"ENSGALG00010012719",153649.952969085,0.00779444109531106,0.0882653319059229,0.301220543498903,0.815332089020089
"ENSGALG00010012755",28.238900810096,-0.012948457496356,0.0893193067097712,0.03052621383323,0.553489048625694
"ENSGALG00010012761",407.569958355113,-0.0161740937071228,0.0847991137571993,0.565696178907047,0.907167948982596
"ENSGALG00010012780",67.3033817702643,-0.00650415257101485,0.0873322087634761,0.624833214533797,0.922526076292987
"ENSGALG00010012837",171.921488579625,-0.0187354037095537,0.0887030899644589,0.330963752001626,0.83067441683106
"ENSGALG00010012848",2644.90534805742,-0.012190839343604,0.0816337721450565,0.710166213962404,0.942978009645123
"ENSGALG00010012875",399.191629065995,-0.0273507772725332,0.0913026910290848,0.211127212725905,0.78023666664863
"ENSGALG00010012939",5865.93959616323,0.00237808718197708,0.0857169398353649,0.908695685733449,0.98330013922192
"ENSGALG00010012959",344.320921447161,-0.0318593211052101,0.095222290812156,0.0508725862979506,0.630385728906868
"ENSGALG00010013006",7.81328417055387,-0.00580171061320651,0.087823148031503,0.53595225360739,NA
"ENSGALG00010013016",152.555165760602,0.043968152296195,0.0903074598586488,0.265141602914287,0.80177920232949
"ENSGALG00010013076",156.513581563169,0.0181860668658267,0.0820398412087394,0.599837314220942,0.916658972565581
"ENSGALG00010013160",17.7075208676062,-0.0016059211431438,0.0876547667632027,0.847434490832242,0.969348444165418
"ENSGALG00010013247",380.550453806022,-0.0737513848346831,0.129654326244529,0.0303085336652439,0.552196572257184
"ENSGALG00010013292",319.997106814343,0.0128503778748495,0.0881092915265941,0.395471994184001,0.849974304928506
"ENSGALG00010013317",787.914955209509,-0.00242868757916204,0.08168150567874,0.934875928460591,0.987584232654438
"ENSGALG00010013335",76.1373926430153,0.0071640080788643,0.0880687608671516,0.409908998921469,0.857009690745716
"ENSGALG00010013363",16.2868599112839,-0.00965764062943606,0.0884971198394421,0.221237607316227,0.784907463440995
"ENSGALG00010013392",786.522518729881,-0.0131813374635902,0.0834376857232346,0.655229287482759,0.931946769966242
"ENSGALG00010013402",1264.17986862424,-0.0224989254837236,0.0898233606480282,0.270325793547286,0.802760457498401
"ENSGALG00010013458",2044.28527034704,-0.0159658314090098,0.089040960651601,0.254361420061726,0.797661491885655
"ENSGALG00010013508",462.78747586706,-0.0146957463006865,0.0880667970768204,0.401267394753783,0.852942028759595
"ENSGALG00010013521",229.251485076676,0.0116136996706779,0.0886130503790054,0.262123421423994,0.801058189597151
"ENSGALG00010013604",1065.62903651319,-0.0479226431008526,0.09820385413952,0.162223224494067,0.763075038622699
"ENSGALG00010013651",278.498739149412,-0.0398570213959283,0.0941272097946405,0.190444504474363,0.772189455186617
"ENSGALG00010013664",2343.04850101568,-0.0422419201688606,0.0984226359878879,0.112886229780571,0.714958586321105
"ENSGALG00010013679",416.806210109983,0.0642649565492554,0.117674315399197,0.0448210060643227,0.610499287312066
"ENSGALG00010013720",1193.07961029845,0.0210865091310212,0.0903176524942709,0.18720769711975,0.772189455186617
"ENSGALG00010013760",258.752539670352,-0.00502085530855011,0.0856554478010002,0.803984991696839,0.961758007238328
"ENSGALG00010013794",121.700339766745,0.232673026684888,0.4214388030448,0.0116259782530767,0.441203502887026
"ENSGALG00010013814",1470.50706975948,0.0287652251697619,0.0878657703913682,0.362102855089465,0.842115776557802
"ENSGALG00010013842",429.326090283355,-0.0764847566789725,0.125232586436021,0.0582884778316009,0.645703795649399
"ENSGALG00010013930",4681.7704416948,0.0195514184314355,0.090704093264351,0.0652710002655057,0.654562778052893
"ENSGALG00010013944",153.209510646422,-0.00952789055968476,0.0883373171840087,0.311689803452269,0.821596310186967
"ENSGALG00010013976",514.201976720583,0.0409232185926301,0.0801986086547804,0.355747813762496,0.840218874600936
"ENSGALG00010014030",29.2750130013244,0.000776483618759027,0.0868794998037998,0.961330366413592,0.994138138901407
"ENSGALG00010014089",316.876113983182,-0.00905462017724203,0.0835593323295633,0.744129001634734,0.95187365162609
"ENSGALG00010014135",208.162974842239,0.050543739558886,0.099926372964153,0.144446542587678,0.750489734071727
"ENSGALG00010014156",3537.58984691114,-0.0701242874378142,0.103318295420104,0.127185556160634,0.736964988443212
"ENSGALG00010014210",49.0222262641778,-0.0417803981527926,0.102503752981562,0.00378961049429974,0.329092038821202
"ENSGALG00010014244",883.133893033553,-0.0156731726523404,0.0850510137416705,0.566554779594318,0.907455268826897
"ENSGALG00010014288",61.5499522454301,-0.00934316799696942,0.0855318925248214,0.680295822578953,0.936564056423945
"ENSGALG00010014302",1027.24419908189,-0.00574165798137176,0.0857670225208493,0.766608269348998,0.95666319860426
"ENSGALG00010014346",266.275577735891,-0.00584933495514446,0.0830834809680096,0.833685120370136,0.967259835509024
"ENSGALG00010014380",1094.17218214228,-0.0743330155999204,0.125572379825287,0.0499374746399942,0.626652475011228
"ENSGALG00010014487",673.023493125371,0.0214813883837457,0.0868280037813745,0.453519620951259,0.869052134972202
"ENSGALG00010014504",1189.72092512559,0.00385089998831011,0.0847432882544887,0.874301334425329,0.975864006961476
"ENSGALG00010014707",786.330402037765,-0.00897852405426875,0.0844795140096504,0.714470859793619,0.944929149039022
"ENSGALG00010014734",98.6287839605499,-0.021595799615709,0.0860233548783897,0.458703636051415,0.872236156427863
"ENSGALG00010014812",174.97313139998,-0.00361392394043339,0.0867371209356981,0.81318960617863,0.964322540513116
"ENSGALG00010014851",6.46457854624433,-0.00483389246579951,0.0881348371509352,0.290236142255805,NA
"ENSGALG00010014866",295.275041100242,-0.00551845941754974,0.0880336134943747,0.42663434556643,0.86183037583278
"ENSGALG00010014873",11.6036951505696,-0.0115025263322172,0.0886324829539723,0.236581366917575,NA
"ENSGALG00010014922",940.432268295321,-0.0526091954814783,0.110245658287768,0.0143473998853542,0.466547043497098
"ENSGALG00010015017",148.394572495171,0.00022881008660706,0.0838528676116158,0.994707628435076,0.999679410554679
"ENSGALG00010015028",110.224973261846,0.0242570295834622,0.0906805232747835,0.213728304264051,0.78023666664863
"ENSGALG00010015035",54.1166998769118,-0.024680763864315,0.0927189279528607,0.0190007839148243,0.491951864765495
"ENSGALG00010015080",84.8943024183495,0.00521001640303037,0.0844995508722331,0.832789727558528,0.967059610133116
"ENSGALG00010015123",428.255615925688,-0.035616235594105,0.0906180908430812,0.273104455654662,0.80396029056433
"ENSGALG00010015134",41.6622753446107,0.00436841702866288,0.0879131738312047,0.559479833549106,0.905200023408077
"ENSGALG00010015140",1153.98628395778,0.00543824828234042,0.0733821232689944,0.906364925062723,0.982886283720082
"ENSGALG00010015160",22.6916174771908,0.00611197352839576,0.0881872007732284,0.295293786010808,0.813130715663649
"ENSGALG00010015164",597.891642826207,0.0150693473521885,0.0890748793701208,0.230225798320148,0.788862028265599
"ENSGALG00010015219",7.00183630196292,0.00337025081718513,0.0877425156587982,0.692166843105162,NA
"ENSGALG00010015226",84.3474597568476,-0.0438875094278069,0.102118419708131,0.0383985434358958,0.586751354664201
"ENSGALG00010015246",7.91078452466314,0.000573801520987755,0.087461265061406,0.957532758596817,NA
"ENSGALG00010015315",20.9948081302444,0.00272940483731129,0.086441933347471,0.872611154519608,0.975480215809526
"ENSGALG00010015321",58.4232271356102,-0.012131555514307,0.087877428193716,0.430201751822641,0.86183037583278
"ENSGALG00010015325",706.819599121045,0.0224016271546103,0.0904276633963579,0.203449266651955,0.775524432287155
"ENSGALG00010015361",7.8345262295219,0.00470300370395775,0.0877900849287975,0.594637313515468,NA
"ENSGALG00010015376",12.9591755949158,-0.00055576819383993,0.0876426923542579,0.950219384348779,0.991607953261046
"ENSGALG00010015429",27.5732035782604,0.00281281186681178,0.0878531731977789,0.682018371188959,0.93663088054956
"ENSGALG00010015480",23.5493195372985,-0.0168731101448807,0.0894860875449686,0.192575233489818,0.772189455186617
"ENSGALG00010015489",19.5138731533746,0.00587639006196949,0.087716702213271,0.57494380273644,0.910349228364212
"ENSGALG00010015518",82.1473405047306,-0.0133182879812881,0.0888739738465866,0.222606458424961,0.785412707885234
"ENSGALG00010015593",16.3316883226162,-0.00106044382846221,0.0878705597078761,0.842290860601272,0.968424851954075
"ENSGALG00010015637",12.1611626362345,-0.0200909663988288,0.0907009584104904,0.0883397642143314,0.691498528868736
"ENSGALG00010015640",41.4424688753751,-0.018262323705755,0.0901816928004675,0.104341561838426,0.704620715705142
"ENSGALG00010015644",24.5685208504176,-0.00603411150088532,0.0867791535419243,0.709306561242844,0.942874980613282
"ENSGALG00010015666",14.7653681642434,0.00611786048406273,0.0881275863047822,0.36480157212603,0.842115776557802
"ENSGALG00010015673",29.628777783659,0.00149487697231182,0.0863233369547694,0.923318798543107,0.985322179060246
"ENSGALG00010015694",19.8088667463655,0.00472344983441198,0.0871443314917675,0.731574033114009,0.948417053793194
"ENSGALG00010015725",7.92027323398124,-0.00234485657559426,0.0879368060266234,0.65111399611761,NA
"ENSGALG00010015773",7.21899264987192,0.00141214668845914,0.0876527801472505,0.87013886048317,NA
"ENSGALG00010015800",156.252381657352,0.0130569984379301,0.0886181415713845,0.291073653462295,0.810936621076991
"ENSGALG00010015917",378.030189512362,-0.0270056251116205,0.0851389865295125,0.419725181191583,0.86093051180724
"ENSGALG00010015935",186.752647420134,-0.0575851807734582,0.113811169609185,0.0236451988529272,0.52156480513392
"ENSGALG00010015989",2116.74605290626,0.467390408980954,0.227491451944135,0.00134592269366562,0.21474569859481
"ENSGALG00010016047",344.562176840659,-0.0334497416465238,0.0912082431895118,0.254745525169968,0.798038976418873
"ENSGALG00010016076",2116.24747418596,0.164234572301237,0.226408585239656,0.0202133834964926,0.503495350489522
"ENSGALG00010016087",655.048536823323,0.0255181792660376,0.0832384203231621,0.477509064246477,0.880480479302966
"ENSGALG00010016103",123.190989328812,0.0194808938120828,0.0871480904707554,0.439655446734177,0.8633281543158
"ENSGALG00010016118",3871.07001107363,0.057869218609394,0.092269534365698,0.213705870875921,0.78023666664863
"ENSGALG00010016141",133.514494828367,0.0261616057006005,0.0902726195587837,0.262470271727957,0.801058189597151
"ENSGALG00010016215",10.2442052638026,-0.00712984670057266,0.0878754155503753,0.489238671166837,NA
"ENSGALG00010016236",530.288537361207,-0.00889684936760435,0.084098659036271,0.729436575526139,0.947855636386756
"ENSGALG00010016276",3436.14240027208,0.0293068128462472,0.075951332043381,0.496833653694489,0.886853771345261
"ENSGALG00010016404",294.183488273887,0.000788614305561576,0.0818519995853003,0.980599098235138,0.996257661771447
"ENSGALG00010016422",587.545986319465,-0.000441087178209623,0.085763361816726,0.985704642207864,0.998044671803161
"ENSGALG00010016460",2036.3608903607,0.0265405468328256,0.0912061134979141,0.232792962671897,0.788862028265599
"ENSGALG00010016483",1243.14357292584,0.0362761173524766,0.0922626165671061,0.209857545274428,0.779614572919618
"ENSGALG00010016533",219.250903799091,-0.008323341535889,0.0855090227477742,0.707394511842539,0.942532471447022
"ENSGALG00010016565",390.165956937566,0.0197923267234474,0.0863034394618298,0.46929901684306,0.876224361293208
"ENSGALG00010016570",24.7031415788472,-0.011876741878026,0.0874288496347779,0.492097575399099,0.884677341436086
"ENSGALG00010016573",1360.88961181355,-0.00758190678207254,0.0773161186438442,0.839382901898106,0.968424851954075
"ENSGALG00010016584",1695.9799786919,0.0484128584970603,0.0901358242377063,0.248194214301664,0.793567223866972
"ENSGALG00010016589",224.768107355346,-0.0187073675880507,0.0827052400576184,0.573395926986355,0.910349228364212
"ENSGALG00010016604",999.091593923405,-0.0267494873198142,0.0771945287758439,0.519764223708962,0.892657584864541
"ENSGALG00010016605",105.475690046863,0.00574666155531907,0.0843842827107112,0.818482127043687,0.965292525047278
"ENSGALG00010016624",1193.71229352731,0.0242549779963097,0.0863615524446735,0.407917861756973,0.855616904221743
"ENSGALG00010016626",2787.23121171734,0.00720105451243494,0.0839637413142884,0.789078320660757,0.960235576552064
"ENSGALG00010016630",13.2030230901916,0.00854416830542865,0.0876447207151907,0.518478860388731,0.892657584864541
"ENSGALG00010016656",10.0175234719943,0.00399639439910757,0.0872222764423195,0.757687383834448,NA
"ENSGALG00010016681",349.258888103868,0.00474335590561489,0.0873572295034191,0.708545599888365,0.942622726777009
"ENSGALG00010016706",1825.91622495326,-0.0136727666102902,0.0870869174641806,0.494006918899834,0.88613551048364
"ENSGALG00010016752",203.204878813054,-0.0899321192671268,0.142225412358423,0.043990016902796,0.606753619692461
"ENSGALG00010016754",451.808128575706,-0.000764421667580292,0.0815567311661154,0.975351626708164,0.996257661771447
"ENSGALG00010016762",69.3010747763354,-0.0312622410959906,0.0951106610047152,0.042140240375343,0.599840878419711
"ENSGALG00010016773",2090.75965938739,-0.0351755415960904,0.0924190673575076,0.2250630051189,0.78574871964747
"ENSGALG00010016778",395.911738767283,0.289829074094649,0.218982910654259,0.00682740413998867,0.379701316586221
"ENSGALG00010016780",223.64681961087,0.0132196016534724,0.0849197194914259,0.618386581804846,0.921318397048696
"ENSGALG00010016786",1534.78480111673,0.00836743622151432,0.0841952227419982,0.745172235580067,0.952211529962126
"ENSGALG00010016796",269.612523735123,-0.531822985513518,0.220537349937847,0.000617637338924299,0.153650632743045
"ENSGALG00010016831",718.74488837996,-0.0329238194596122,0.0949033466666526,0.0940053300763872,0.694324620632813
"ENSGALG00010016835",1964.17418266273,-0.0198564667503729,0.0891019922341992,0.299109213725397,0.813716170177274
"ENSGALG00010016845",2953.26964520979,0.042284917766445,0.0952616872407461,0.190108106220788,0.772189455186617
"ENSGALG00010016854",278.844153348351,0.0184966826045927,0.0846941066876996,0.534995114105281,0.896577918301946
"ENSGALG00010016865",162.202062410766,-0.0138485233248282,0.0876862835103683,0.441341850042917,0.8633281543158
"ENSGALG00010016873",204.786914728108,0.0641557572690375,0.105783367853567,0.123766200563954,0.730978605985724
"ENSGALG00010016882",1169.46908512274,0.00649922388474927,0.0715222685436198,0.931869811994079,0.987122319733988
"ENSGALG00010016892",13.4505352281792,0.000488054156697336,0.0873557247060336,0.965788447872561,0.99515110737787
"ENSGALG00010016896",6208.72963747103,-0.0235636363481745,0.091276995856067,0.136764138208455,0.746574241916175
"ENSGALG00010016909",225.54844840563,-0.0199350100053281,0.0851687187983549,0.501758676092828,0.889893251453276
"ENSGALG00010016916",171.654983635269,-0.0126590788867108,0.0872963306645018,0.4860940472689,0.882984344616837
"ENSGALG00010016938",1612.64368543186,-0.00929765811267363,0.0780749352964799,0.80415291349645,0.961878359858505
"ENSGALG00010016941",339.850182167511,-0.00635147972307531,0.0848844738810507,0.725902372574078,0.946626093419424
"ENSGALG00010016952",50.6984464655577,0.0209133388468025,0.0905726574447854,0.144670512183844,0.750489734071727
"ENSGALG00010016958",28.8148417353072,-0.0144599923056785,0.087966220909115,0.407785398751162,0.855616904221743
"ENSGALG00010016961",1266.72575314105,0.0337923112656756,0.080341534911385,0.419594340542192,0.86093051180724
"ENSGALG00010016967",993.493986867359,-0.0014074231173953,0.0756518093109012,0.96943165003118,0.995577317679879
"ENSGALG00010016972",140.126830470977,0.0306658916859364,0.0880852431510213,0.341540183100345,0.835993454702702
"ENSGALG00010016975",40.0456191689268,-0.014664653668359,0.0892974186628668,0.149748947080888,0.75186313513655
"ENSGALG00010016980",350.652071081161,0.00895357619477019,0.0833130620970454,0.752958391985567,0.954428049244932
"ENSGALG00010016994",973.04145408614,-0.00517056414273897,0.0781296905038303,0.88835507865415,0.978441225680209
"ENSGALG00010017001",112.562518851477,-0.0118597747052109,0.0860121679278579,0.587924785886734,0.91307421216581
"ENSGALG00010017024",423.330997137532,0.00852125719999795,0.087691015967809,0.513513510405008,0.892657584864541
"ENSGALG00010017042",701.83717413847,-0.0308220444001605,0.0782538739435687,0.461505705153516,0.873299899636531
"ENSGALG00010017054",308.398838055512,0.00360778245464009,0.0849496556655991,0.880207066051838,0.977131923861988
"ENSGALG00010017065",330.573127583692,0.00583245368761426,0.0852159592011376,0.796233472100633,0.961096360167477
"ENSGALG00010017085",583.951414091457,0.042305632585774,0.0946709546176806,0.204583006267177,0.775761728057644
"ENSGALG00010017104",102.421068421065,0.0182524028579115,0.0872748409596881,0.439168826510406,0.8633281543158
"ENSGALG00010017115",852.924925447712,0.0454310541627879,0.097770879520172,0.154715167855086,0.760696300941077
"ENSGALG00010017141",657.214921492024,2.99696123794728e-05,0.0814001832136456,0.996054989565181,0.999679410554679
